torso_pitch_des, torso_roll_des, torso_yaw_des, l_shoulder_pitch_des, l_shoulder_roll_des, l_shoulder_yaw_des, l_elbow_des, r_shoulder_pitch_des, r_shoulder_roll_des, r_shoulder_yaw_des, r_elbow_des, l_hip_pitch_des, l_hip_roll_des, l_hip_yaw_des, l_knee_des, l_ankle_pitch_des, l_ankle_roll_des, r_hip_pitch_des, r_hip_roll_des, r_hip_yaw_des, r_knee_des, r_ankle_pitch_des, r_ankle_roll_des, torso_pitch, torso_roll, torso_yaw, l_shoulder_pitch, l_shoulder_roll, l_shoulder_yaw, l_elbow, r_shoulder_pitch, r_shoulder_roll, r_shoulder_yaw, r_elbow, l_hip_pitch, l_hip_roll, l_hip_yaw, l_knee, l_ankle_pitch, l_ankle_roll, r_hip_pitch, r_hip_roll, r_hip_yaw, r_knee, r_ankle_pitch, r_ankle_roll, base_x, base_y, base_z, com_x, com_y, com_z, des_com_x, des_com_y, des_com_z, lf_des_x, lf_des_y, lf_des_z, lf_meas_x, lf_meas_y, lf_meas_z, lf_meas_d_x, lf_meas_d_y, lf_meas_d_z, rf_des_x, rf_des_y, rf_des_z, rf_meas_x, rf_meas_y, rf_meas_z, rf_meas_d_x, rf_meas_d_y, rf_meas_d_z , zmp_des_x, zmp_des_y, zmp_meas_x, zmp_meas_y, dcom_x, dcom_y, dcom_z, des_dcom_x, des_dcom_y, des_dcom_z,d_torso_pitch_des, d_torso_roll_des, d_torso_yaw_des, d_l_shoulder_pitch_des, d_l_shoulder_roll_des, d_l_shoulder_yaw_des, d_l_elbow_des, d_r_shoulder_pitch_des, d_r_shoulder_roll_des, d_r_shoulder_yaw_des, d_r_elbow_des, d_l_hip_pitch_des, d_l_hip_roll_des, d_l_hip_yaw_des, d_l_knee_des, d_l_ankle_pitch_des, d_l_ankle_roll_des, d_r_hip_pitch_des, d_r_hip_roll_des, d_r_hip_yaw_des, d_r_knee_des, d_r_ankle_pitch_des, d_r_ankle_roll_des, d_torso_pitch, d_torso_roll, d_torso_yaw, d_l_shoulder_pitch, d_l_shoulder_roll, d_l_shoulder_yaw, d_l_elbow, d_r_shoulder_pitch, d_r_shoulder_roll, d_r_shoulder_yaw, d_r_elbow, d_l_hip_pitch, d_l_hip_roll, d_l_hip_yaw, d_l_knee, d_l_ankle_pitch, d_l_ankle_roll, d_r_hip_pitch, d_r_hip_roll, d_r_hip_yaw, d_r_knee, d_r_ankle_pitch, d_r_ankle_roll, rf_adj_x, rf_adj_y, rf_adj_z, lf_adj_x, lf_adj_y, lf_adj_z, external_fx, external_fy, external_fz, external_taux, external_tauy, external_tauz, computational_time, ang_mom_x, ang_mom_y, ang_mom_z , contact_0_corner_0_x , contact_0_corner_0_y , contact_0_corner_0_z , contact_0_corner_1_x , contact_0_corner_1_y , contact_0_corner_1_z , contact_0_corner_2_x , contact_0_corner_2_y , contact_0_corner_2_z , contact_0_corner_3_x , contact_0_corner_3_y , contact_0_corner_3_z , contact_1_corner_0_x , contact_1_corner_0_y , contact_1_corner_0_z , contact_1_corner_1_x , contact_1_corner_1_y , contact_1_corner_1_z , contact_1_corner_2_x , contact_1_corner_2_y , contact_1_corner_2_z , contact_1_corner_3_x , contact_1_corner_3_y , contact_1_corner_3_z
0.272752, 0.000196787, 0.00030105, -0.0319806, 0.372006, 0.193142, 0.522112, -0.0318209, 0.372524, 0.193101, 0.522048, 0.0704937, 0.0301691, -0.0110292, -0.865037, -0.526092, -0.0356913, 0.0730254, 0.0264782, -0.00902092, -0.870568, -0.529032, -0.0243892, 0.27396, 0.00486902, -0.000213106, -0.0314865, 0.371003, 0.193217, 0.521974, -0.0315138, 0.371569, 0.193183, 0.521936, 0.0702712, 0.0288558, -0.0105314, -0.867974, -0.526134, -0.0341455, 0.0721214, 0.0258043, -0.00891435, -0.8719, -0.528346, -0.0249567, -0.0119103, -0.00194017, 0.574424, -0.00368942, -0.000911346, 0.551018, -0.00362131, -0.000834655, 0.551151, 0, 0.08, 0, -1.38778e-17, 0.08, 2.63678e-16, 0.00102552, 0.0805843, -0.00024964,0, -0.08, 0, 2.3772e-05, -0.0786822, -0.000139522, 0.00100961, -0.0792163, -0.000308419, -0.00919891, 0.0183695, -0.0106406, 0.0161361, 0.0110907, -0.00649046, 0.00896141, 0.0102607, -0.0364988, -1.77231e-05, -0.012063, 0.00298588, 0.00459197, -0.00208379, -0.00338376, 0.000265999, 0.000617447, 0.000338348, 0.0037802, -0.000333021, -0.0003133, -0.0199926, 0.0281004, -0.013991, 0.0498551, -2.45572e-05, -0.0848917, 0.0154431, -0.0256847, 0.0152791, -0.0304175, -0.0440191, 0.0830316, -0.0703491, 0.0563988, 0.028563, -1.53767e-05, -0.00125935, 0.00181223, 0.00224098, 0.0093696, -0.00315471, 0.00533358, 0.00133611, -0.0101251, 0.0145694, -0.00275491, 0.0880852, 0.0206145, -0.0233787, 0.0474731, -0.0069868, 0.00982141, -0.0334733, -0.0130039, 0.0667853, 0, -0.08, 0, 0, 0.08, 0, 0, 0, 0, 0, 0, 0, 67589, -0.00171006, -0.00717333, -6.24308e-05, 0.00972938, -0.0853545, 1.45216, 0.0098845, -0.0853545, 1.36399, 0.0098845, -0.0857681, 1.44775, 0.00972938, -0.0857681, 1.53591, 0.0114918, 0.00972956, 1.0039, 0.0116473, 0.00972956, 0.915659, 0.0116473, 0.00931473, 0.999452, 0.0114918, 0.00931473, 1.08769
0.272647, 0.000228997, 0.000350509, -0.0320012, 0.371967, 0.193145, 0.522119, -0.0318155, 0.372563, 0.193098, 0.522044, 0.0702788, 0.0304699, -0.0111808, -0.864537, -0.526074, -0.0366047, 0.0731917, 0.0262001, -0.00885756, -0.870932, -0.529487, -0.0234934, 0.273635, 0.00511295, 0.000170742, -0.0315741, 0.371009, 0.19322, 0.521998, -0.0314646, 0.371597, 0.193177, 0.521935, 0.0700036, 0.0291897, -0.0106809, -0.867259, -0.526194, -0.0349948, 0.0723577, 0.0254864, -0.00870904, -0.872259, -0.528864, -0.0239889, -0.011698, -0.00237322, 0.574458, -0.00349789, -0.00127483, 0.551047, -0.0035187, -0.00119964, 0.551151, 0, 0.08, 0, 4.16334e-17, 0.08, -5.55112e-17, 0.000988959, 0.0805537, -0.000229071,0, -0.08, 0, 2.47396e-05, -0.078689, -0.000102871, 0.000973075, -0.0792569, -0.000279043, -0.00923546, 0.0183348, -0.0126698, 0.0170843, 0.0252711, -0.0182105, 0.00560761, 0.0111158, -0.0395404, -1.92e-05, -0.0104627, 0.00322105, 0.00494588, -0.00206535, -0.00384904, 0.000306836, 0.000619864, 0.000539666, 0.00386989, -0.000338116, -0.000382313, -0.0214931, 0.0300853, -0.0151549, 0.0500259, 0.00179766, -0.0913344, 0.0166292, -0.027806, 0.0163356, -0.0363678, -0.0455669, 0.0895734, -0.0389756, -0.00415729, 0.0511765, -0.00497211, -0.00690871, -0.00109848, 0.00127203, 0.0121853, 0.00817616, -0.000776621, -0.000276541, -0.0150949, 0.0321941, -0.0165492, 0.067198, -0.0205393, -0.0437264, 0.0289298, -0.0382621, 0.0274811, -0.0281653, -0.063017, 0.0746034, 0, -0.08, 0, 0, 0.08, 0, 0, 0, 0, 0, 0, 0, 67589, -0.00171038, -0.00773114, -6.76333e-05, 0.00972938, -0.0853545, 1.45216, 0.0098845, -0.0853545, 1.36399, 0.0098845, -0.0857681, 1.44775, 0.00972938, -0.0857681, 1.53591, 0.0114918, 0.00972956, 1.0039, 0.0116473, 0.00972956, 0.915659, 0.0116473, 0.00931473, 0.999452, 0.0114918, 0.00931473, 1.08769
0.272522, 0.000266061, 0.000409106, -0.0320258, 0.371922, 0.193148, 0.522126, -0.0318093, 0.372609, 0.193094, 0.52204, 0.0700274, 0.0308216, -0.0113582, -0.863939, -0.526048, -0.0376844, 0.0733895, 0.0258711, -0.00866406, -0.871352, -0.530021, -0.0224297, 0.273635, 0.00511295, 0.000170742, -0.0315741, 0.371009, 0.19322, 0.521998, -0.0314646, 0.371597, 0.193177, 0.521935, 0.0700036, 0.0291897, -0.0106809, -0.867259, -0.526194, -0.0349948, 0.0723577, 0.0254864, -0.00870904, -0.872259, -0.528864, -0.0239889, -0.011698, -0.00237322, 0.574458, -0.00349789, -0.00127483, 0.551047, -0.00340754, -0.00159505, 0.551151, 0, 0.08, 0, -5.55112e-17, 0.08, -5.55112e-17, 0.00102337, 0.0806856, -0.000276225,0, -0.08, 0, 2.47396e-05, -0.078689, -0.000102871, 0.000998087, -0.0791345, -0.000233346, -0.00920469, 0.0184633, -0.0126698, 0.0170843, 0.0252756, -0.0182118, 0.00558318, 0.0119708, -0.0425819, -2.06769e-05, -0.0124573, 0.00370641, 0.00585973, -0.00245858, -0.00449106, 0.000357351, 0.00074079, 0.000621898, 0.00463501, -0.000405302, -0.000444245, -0.0251397, 0.0351743, -0.0177463, 0.059811, 0.00251975, -0.10797, 0.0197816, -0.0329054, 0.0193504, -0.0420339, -0.053334, 0.106371, -0.0389756, -0.00415729, 0.0511765, -0.00497211, -0.00690871, -0.00109848, 0.00127203, 0.0121853, 0.00817616, -0.000776621, -0.000276541, -0.0150949, 0.0321941, -0.0165492, 0.067198, -0.0205393, -0.0437264, 0.0289298, -0.0382621, 0.0274811, -0.0281653, -0.063017, 0.0746034, 0, -0.08, 0, 0, 0.08, 0, 0, 0, 0, 0, 0, 0, 67589, -0.00167492, -0.00827888, -7.28359e-05, 0.00972938, -0.0853545, 1.45216, 0.0098845, -0.0853545, 1.36399, 0.0098845, -0.0857681, 1.44775, 0.00972938, -0.0857681, 1.53591, 0.0114918, 0.00972956, 1.0039, 0.0116473, 0.00972956, 0.915659, 0.0116473, 0.00931473, 0.999452, 0.0114918, 0.00931473, 1.08769
0.272405, 0.000305081, 0.000470855, -0.0320507, 0.371874, 0.193152, 0.522134, -0.0318017, 0.372658, 0.193089, 0.522035, 0.0697644, 0.0311912, -0.0115458, -0.863323, -0.525998, -0.0388217, 0.0735999, 0.0255229, -0.00846068, -0.87181, -0.53056, -0.021307, 0.273576, 0.00502478, 0.000580146, -0.0316856, 0.370952, 0.193226, 0.522027, -0.031424, 0.371693, 0.193162, 0.521911, 0.0697792, 0.0295163, -0.0108146, -0.866622, -0.526295, -0.0359588, 0.0725873, 0.0251592, -0.00851724, -0.872647, -0.52951, -0.0229788, -0.0114868, -0.00286433, 0.574472, -0.00329381, -0.00172057, 0.551056, -0.00328784, -0.00202087, 0.551151, 0, 0.08, 0, -6.93889e-17, 0.08, -2.91434e-16, 0.000982258, 0.0807001, -0.000273641,0, -0.08, 0, 1.96349e-05, -0.0786816, -8.89087e-05, 0.000952553, -0.079129, -0.000219035, -0.00924752, 0.0184744, -0.0146021, 0.0186953, 0.022716, -0.0329823, 0.00223108, 0.0128259, -0.0456235, -2.21538e-05, -0.0117063, 0.00390198, 0.00617488, -0.00248707, -0.00478503, 0.000382614, 0.000760854, 0.000758606, 0.00483808, -0.000421444, -0.000488501, -0.0262995, 0.0369543, -0.0187551, 0.0615986, 0.00498424, -0.113738, 0.0210422, -0.03482, 0.0203382, -0.04576, -0.0539045, 0.112269, -0.011219, -0.0408678, 0.0498267, -0.00698064, -0.0140946, 0.000833363, 0.00231771, 0.010266, 0.0136349, -0.00373909, -0.00133649, -0.00789366, 0.0338092, -0.012863, 0.0543815, -0.0188512, -0.06894, 0.0281657, -0.0445667, 0.0209418, -0.0241454, -0.0625753, 0.0734782, 0, -0.08, 0, 0, 0.08, 0, 0, 0, 0, 0, 0, 0, 67589, -0.00160067, -0.00881573, -7.80385e-05, 0.00972938, -0.0853545, 1.45216, 0.0098845, -0.0853545, 1.36399, 0.0098845, -0.0857681, 1.44775, 0.00972938, -0.0857681, 1.53591, 0.0114918, 0.00972956, 1.0039, 0.0116473, 0.00972956, 0.915659, 0.0116473, 0.00931473, 0.999452, 0.0114918, 0.00931473, 1.08769
0.272278, 0.000343878, 0.000531519, -0.0320758, 0.371831, 0.193156, 0.522141, -0.031795, 0.372708, 0.193085, 0.52203, 0.0695124, 0.0315549, -0.0117299, -0.862678, -0.52591, -0.0399333, 0.0738135, 0.0251789, -0.00826017, -0.872221, -0.531051, -0.0202084, 0.273768, 0.00501382, 0.000825455, -0.031729, 0.371072, 0.193232, 0.522028, -0.0314255, 0.371555, 0.193153, 0.521886, 0.06943, 0.0300053, -0.0110437, -0.865924, -0.526484, -0.037876, 0.072814, 0.024719, -0.00819566, -0.873177, -0.530392, -0.0212067, -0.0112162, -0.00384, 0.574423, -0.00302868, -0.002602, 0.551, -0.00315958, -0.0024771, 0.551151, 0, 0.08, 0, -1.38778e-17, 0.08, 6.93889e-17, 0.000981965, 0.08068, -0.000271732,0, -0.08, 0, 4.11684e-05, -0.0786811, -0.000176358, 0.00095388, -0.0791578, -0.000322305, -0.00924718, 0.0184507, -0.0157232, 0.0184582, 0.0173212, -0.128028, -0.0127921, 0.013681, -0.0486651, -2.36307e-05, -0.0127023, 0.00387974, 0.00606641, -0.00250894, -0.00435368, 0.000344759, 0.000786823, 0.000674254, 0.00507628, -0.00044387, -0.000438365, -0.0251955, 0.0363734, -0.0184079, 0.0645162, 0.00884277, -0.111159, 0.0213607, -0.0343982, 0.0200505, -0.0410904, -0.049097, 0.109866, 0.157546, 0.0456454, 0.0106862, -0.0351235, 0.0564537, -0.00576611, 0.00200484, -0.0422766, -0.033669, -0.00972349, -0.00680466, -0.139232, 0.0324909, -0.0292409, 0.101221, 0.0147579, -0.277718, -0.0861144, -0.0108366, 0.0559721, -0.0194161, -0.0444797, 0.114656, 0, -0.08, 0, 0, 0.08, 0, 0, 0, 0, 0, 0, 0, 67589, -0.00148467, -0.00934083, -8.3241e-05, 0.00972938, -0.0853545, 1.45216, 0.0098845, -0.0853545, 1.36399, 0.0098845, -0.0857681, 1.44775, 0.00972938, -0.0857681, 1.53591, 0.0114918, 0.00972956, 1.0039, 0.0116473, 0.00972956, 0.915659, 0.0116473, 0.00931473, 0.999452, 0.0114918, 0.00931473, 1.08769
0.272146, 0.00038473, 0.000595569, -0.032102, 0.371786, 0.193159, 0.52215, -0.0317877, 0.372763, 0.19308, 0.522026, 0.0692501, 0.0319372, -0.0119235, -0.861991, -0.525794, -0.0411015, 0.0740414, 0.0248152, -0.00804899, -0.872646, -0.531545, -0.0190516, 0.273952, 0.00511575, 0.000914683, -0.0317239, 0.371165, 0.193227, 0.522005, -0.031406, 0.371431, 0.193177, 0.521907, 0.0691711, 0.030393, -0.0112387, -0.864987, -0.526458, -0.0391851, 0.073152, 0.0244016, -0.00799122, -0.873537, -0.530969, -0.0202536, -0.010987, -0.00450829, 0.574448, -0.00278885, -0.00319278, 0.551013, -0.00302277, -0.00296375, 0.55115, 0, 0.08, 0, -4.16334e-17, 0.08, -1.52656e-16, 0.000885756, 0.0806774, -0.000242256,0, -0.08, 0, 4.47831e-05, -0.078696, -0.000177512, 0.000860119, -0.0791686, -0.000319848, -0.00934243, 0.0184445, -0.015697, 0.0170882, 0.0211683, -0.0315545, 0.00783735, 0.014536, -0.0517066, -2.51077e-05, -0.0132591, 0.00408513, 0.00640505, -0.00262421, -0.00448577, 0.00035471, 0.000834419, 0.000725954, 0.00543903, -0.000475496, -0.000455295, -0.0262357, 0.0382324, -0.0193642, 0.0687167, 0.0115911, -0.116816, 0.0227818, -0.0363675, 0.0211185, -0.0425202, -0.0494586, 0.115674, 0.00835098, 0.0243018, -0.00347313, 0.00804825, -0.00398811, -0.00263916, -0.00316833, 0.00970279, -0.00401214, 0.000287699, 0.00586856, -0.0288039, 0.0189621, -0.00615931, 0.124603, 0.0237392, -0.0689483, 0.0272799, 0.00278219, -0.0084689, -0.00671521, -0.00640169, -0.021951, 0, -0.08, 0, 0, 0.08, 0, 0, 0, 0, 0, 0, 0, 67589, -0.00132393, -0.00985336, -8.84436e-05, 0.00972938, -0.0853545, 1.45216, 0.0098845, -0.0853545, 1.36399, 0.0098845, -0.0857681, 1.44775, 0.00972938, -0.0857681, 1.53591, 0.0114918, 0.00972956, 1.0039, 0.0116473, 0.00972956, 0.915659, 0.0116473, 0.00931473, 0.999452, 0.0114918, 0.00931473, 1.08769
0.271989, 0.000430957, 0.000670363, -0.0321329, 0.371734, 0.193163, 0.52216, -0.0317795, 0.372826, 0.193075, 0.52202, 0.0689456, 0.0323789, -0.012147, -0.861188, -0.525668, -0.0424638, 0.0743062, 0.0243922, -0.00780266, -0.873136, -0.532129, -0.0176988, 0.273952, 0.00511575, 0.000914683, -0.0317239, 0.371165, 0.193227, 0.522005, -0.031406, 0.371431, 0.193177, 0.521907, 0.0691711, 0.030393, -0.0112387, -0.864987, -0.526458, -0.0391851, 0.073152, 0.0244016, -0.00799122, -0.873537, -0.530969, -0.0202536, -0.010987, -0.00450829, 0.574448, -0.00278885, -0.00319278, 0.551013, -0.00287741, -0.00348082, 0.55115, 0, 0.08, 0, 4.16334e-17, 0.08, 1.80411e-16, 0.000942716, 0.0808453, -0.000308695,0, -0.08, 0, 4.47831e-05, -0.078696, -0.000177512, 0.000904785, -0.0790085, -0.000266857, -0.00929024, 0.01861, -0.015697, 0.0170882, 0.0211777, -0.0315612, 0.00779289, 0.0153911, -0.0547482, -2.65846e-05, -0.0156319, 0.00462274, 0.00747933, -0.00308694, -0.00522013, 0.000412319, 0.000977472, 0.000818282, 0.00634685, -0.000555282, -0.000525697, -0.0304411, 0.044165, -0.0223499, 0.0802706, 0.0125781, -0.136231, 0.0264821, -0.0422985, 0.0246329, -0.0489554, -0.0583665, 0.135282, 0.00835098, 0.0243018, -0.00347313, 0.00804825, -0.00398811, -0.00263916, -0.00316833, 0.00970279, -0.00401214, 0.000287699, 0.00586856, -0.0288039, 0.0189621, -0.00615931, 0.124603, 0.0237392, -0.0689483, 0.0272799, 0.00278219, -0.0084689, -0.00671521, -0.00640169, -0.021951, 0, -0.08, 0, 0, 0.08, 0, 0, 0, 0, 0, 0, 0, 67589, -0.00111546, -0.0103525, -9.36462e-05, 0.00972938, -0.0853545, 1.45216, 0.0098845, -0.0853545, 1.36399, 0.0098845, -0.0857681, 1.44775, 0.00972938, -0.0857681, 1.53591, 0.0114918, 0.00972956, 1.0039, 0.0116473, 0.00972956, 0.915659, 0.0116473, 0.00931473, 0.999452, 0.0114918, 0.00931473, 1.08769
0.271848, 0.000479307, 0.000748356, -0.0321636, 0.371676, 0.193168, 0.522169, -0.0317696, 0.372888, 0.193069, 0.522014, 0.0686234, 0.0328372, -0.0123794, -0.860406, -0.525563, -0.0438812, 0.0745751, 0.023952, -0.00754713, -0.873696, -0.532761, -0.0162901, 0.274278, 0.00507561, 0.000927709, -0.0317377, 0.371045, 0.19323, 0.522006, -0.0314048, 0.371553, 0.193184, 0.521907, 0.0688803, 0.0309012, -0.0114861, -0.86393, -0.526373, -0.0403812, 0.0735442, 0.0238733, -0.00768539, -0.874023, -0.531725, -0.018716, -0.0107546, -0.00511931, 0.574505, -0.00253767, -0.00372552, 0.551057, -0.0027235, -0.0040283, 0.55115, 0, 0.08, 0, 0, 0.08, 1.11022e-16, 0.000848384, 0.0807936, -0.000282722,0, -0.08, 0, 4.44748e-05, -0.0786997, -0.000111543, 0.000812311, -0.0790676, -0.000203616, -0.00938384, 0.0185551, -0.0145286, 0.0198301, 0.0244079, 0.0129755, 0.019264, 0.0162461, -0.0577898, -2.80615e-05, -0.0141278, 0.00483496, 0.00779935, -0.00306908, -0.00581459, 0.000464376, 0.000960808, 0.000989878, 0.00622069, -0.000541573, -0.00060213, -0.0322197, 0.0458292, -0.0232365, 0.0782497, 0.0105675, -0.141736, 0.0268964, -0.0440269, 0.0255522, -0.0560341, -0.0631895, 0.140872, 0.0201219, -0.0426336, 0.0078886, 0.000858692, -0.0333797, 0.000444204, 0.000184765, 0.00665399, 0.032064, -0.00313321, -0.000107284, -0.0245752, 0.0570957, -0.0223185, 0.131291, 0.0239268, 0.0206363, 0.0465779, -0.0734597, 0.0357439, -0.03261, -0.062298, 0.139188, 0, -0.08, 0, 0, 0.08, 0, 0, 0, 0, 0, 0, 0, 67589, -0.000856291, -0.0108373, -9.88487e-05, 0.00972938, -0.0853545, 1.45216, 0.0098845, -0.0853545, 1.36399, 0.0098845, -0.0857681, 1.44775, 0.00972938, -0.0857681, 1.53591, 0.0114918, 0.00972956, 1.0039, 0.0116473, 0.00972956, 0.915659, 0.0116473, 0.00931473, 0.999452, 0.0114918, 0.00931473, 1.08769
0.27169, 0.000525252, 0.000821903, -0.032194, 0.371625, 0.193172, 0.522179, -0.031762, 0.37295, 0.193064, 0.522009, 0.0683244, 0.0332689, -0.0125958, -0.859624, -0.525456, -0.0452035, 0.0748308, 0.0235373, -0.00730593, -0.874175, -0.533347, -0.0149749, 0.274775, 0.00524241, 0.000724283, -0.0317253, 0.370956, 0.193236, 0.522004, -0.0314691, 0.371657, 0.19317, 0.521874, 0.0684172, 0.0315997, -0.0118837, -0.862896, -0.526401, -0.042936, 0.0739308, 0.0231777, -0.00721545, -0.874793, -0.532706, -0.0160587, -0.0104694, -0.00642128, 0.574452, -0.00224009, -0.00488023, 0.550997, -0.00256103, -0.0046062, 0.55115, 0, 0.08, 0, -2.77556e-17, 0.08, -1.11022e-16, 0.000835535, 0.0807081, -0.000263329,0, -0.08, 0, 8.13231e-05, -0.0786965, -0.000200455, 0.000813961, -0.0791602, -0.00032207, -0.00939104, 0.0184657, -0.0133108, 0.0237181, 0.0236788, -0.152796, -0.0129329, 0.0171012, -0.0608313, -2.95384e-05, -0.0157857, 0.00459455, 0.00735472, -0.00304378, -0.00511269, 0.00040355, 0.000954598, 0.000759158, 0.00614845, -0.000538414, -0.000508802, -0.0299017, 0.0431747, -0.0216389, 0.0781641, 0.0107062, -0.132236, 0.0255695, -0.0414681, 0.0241206, -0.0479406, -0.0586037, 0.131522, 0.219503, 0.0527384, -0.027009, -0.0399004, 0.040366, -0.00539605, 0.00293212, -0.0582589, -0.0046713, -0.013186, -0.00885334, -0.186583, 0.0625706, -0.0680621, 0.134016, 0.0225583, -0.337184, -0.0958676, -0.0457201, 0.0901327, -0.0529301, -0.0241573, 0.227392, 0, -0.08, 0, 0, 0.08, 0, 0, 0, 0, 0, 0, 0, 67589, -0.000543428, -0.0113071, -0.000104051, 0.00972938, -0.0853545, 1.45216, 0.0098845, -0.0853545, 1.36399, 0.0098845, -0.0857681, 1.44775, 0.00972938, -0.0857681, 1.53591, 0.0114918, 0.00972956, 1.0039, 0.0116473, 0.00972956, 0.915659, 0.0116473, 0.00931473, 0.999452, 0.0114918, 0.00931473, 1.08769
0.271528, 0.000572993, 0.000898414, -0.0322254, 0.371571, 0.193176, 0.522189, -0.0317541, 0.373013, 0.193058, 0.522004, 0.0680144, 0.033716, -0.0128192, -0.858818, -0.525346, -0.0465713, 0.075095, 0.0231066, -0.00705593, -0.874676, -0.533955, -0.0136129, 0.275025, 0.00551324, 0.000533663, -0.0316593, 0.370831, 0.193255, 0.521981, -0.0314564, 0.371794, 0.193174, 0.521885, 0.0680283, 0.0321258, -0.0121826, -0.861652, -0.526233, -0.0445331, 0.0743481, 0.0227437, -0.0069335, -0.875295, -0.533415, -0.0151435, -0.0102259, -0.00723817, 0.574493, -0.00198453, -0.00558892, 0.551025, -0.00239002, -0.00521451, 0.551149, 0, 0.08, 0, -1.38778e-17, 0.08, 1.80411e-16, 0.000744952, 0.0806582, -0.000215297,0, -0.08, 0, 9.93452e-05, -0.0787087, -0.000172836, 0.000733323, -0.0792168, -0.000298939, -0.00947775, 0.0184125, -0.0121136, 0.0234305, 0.0220102, -0.0365293, 0.00840177, 0.0179563, -0.0638729, -3.10153e-05, -0.0162414, 0.0047741, 0.00765102, -0.00314317, -0.00531821, 0.000420099, 0.000984951, 0.000794369, 0.00634209, -0.000555203, -0.000530264, -0.0310022, 0.0447036, -0.0223397, 0.0805757, 0.0109642, -0.136774, 0.0264184, -0.0430631, 0.0249995, -0.0500535, -0.0608745, 0.136194, -0.00206713, 0.0659617, -0.0213505, 0.0176094, -0.0191954, -0.000456381, -0.00300102, 0.0156078, 0.0115771, -0.00161256, 0.00527796, -0.0439045, 0.00372991, -0.017716, 0.158175, 0.0393406, -0.0806973, 0.00545637, 0.0265279, -0.0128898, 0.0489404, -0.016778, -0.247222, 0, -0.08, 0, 0, 0.08, 0, 0, 0, 0, 0, 0, 0, 67589, -0.000173893, -0.0117609, -0.000109254, 0.00972938, -0.0853545, 1.45216, 0.0098845, -0.0853545, 1.36399, 0.0098845, -0.0857681, 1.44775, 0.00972938, -0.0857681, 1.53591, 0.0114918, 0.00972956, 1.0039, 0.0116473, 0.00972956, 0.915659, 0.0116473, 0.00931473, 0.999452, 0.0114918, 0.00931473, 1.08769
0.271356, 0.000622027, 0.000977366, -0.0322581, 0.371516, 0.19318, 0.522199, -0.0317463, 0.373078, 0.193053, 0.521999, 0.0676933, 0.0341755, -0.0130476, -0.857992, -0.525254, -0.0479775, 0.075364, 0.0226633, -0.00679808, -0.875193, -0.534602, -0.0122112, 0.275392, 0.00536075, 0.000620947, -0.0317534, 0.370557, 0.193267, 0.522001, -0.0314641, 0.372109, 0.193151, 0.52187, 0.0676321, 0.0327654, -0.0124621, -0.860533, -0.526081, -0.0460785, 0.0747589, 0.0220454, -0.00663439, -0.876151, -0.534514, -0.0129575, -0.0100102, -0.00802713, 0.574531, -0.00175541, -0.00629024, 0.551055, -0.00221046, -0.00585324, 0.551149, 0, 0.08, 0, 1.11022e-16, 0.08, 3.33067e-16, 0.000698708, 0.0805548, -0.000184606,0, -0.08, 0, 7.33763e-05, -0.0787199, -8.87481e-05, 0.000687022, -0.0793265, -0.000263976, -0.00952401, 0.0183065, -0.00984622, 0.0257091, 0.0204517, 0.0259476, 0.0276071, 0.0188113, -0.0669145, -3.24923e-05, -0.0171316, 0.00490334, 0.00789527, -0.0032691, -0.00552399, 0.000436281, 0.00101367, 0.000782005, 0.0064703, -0.00056686, -0.00054485, -0.0321144, 0.0459527, -0.0228484, 0.0825863, 0.00923778, -0.140624, 0.0268988, -0.0443362, 0.0257856, -0.0517472, -0.064675, 0.140171, 0.0292124, -0.0457573, 0.0267364, -0.00706235, -0.0473263, -0.000274354, 0.00227118, 0.0127567, 0.0381792, -0.00674063, 0.00165143, -0.0806343, 0.0495572, -0.00624273, 0.196911, 0.0606663, 0.0521846, 0.0331018, -0.0572948, 0.0389352, -0.0691968, -0.0795181, 0.142882, 0, -0.08, 0, 0, 0.08, 0, 0, 0, 0, 0, 0, 0, 67589, 0.000255298, -0.012198, -0.000114456, 0.00972938, -0.0853545, 1.45216, 0.0098845, -0.0853545, 1.36399, 0.0098845, -0.0857681, 1.44775, 0.00972938, -0.0857681, 1.53591, 0.0114918, 0.00972956, 1.0039, 0.0116473, 0.00972956, 0.915659, 0.0116473, 0.00931473, 0.999452, 0.0114918, 0.00931473, 1.08769
